foo
foo
$GPRMC,031052.00,A,3700.09219,N,11202.13183,W,0.001,331.40,190623,10.18,E,D*1B
$GPRMC,031053.00,A,3700.09217,N,11202.13182,W,0.002,331.40,190623,10.18,E,D*16
$GPRMC,031054.00,A,3700.09216,N,11202.13182,W,0.002,331.41,190623,10.18,E,D*11
$GPRMC,031055.00,A,3700.09215,N,11202.13181,W,0.002,331.42,190623,10.18,E,D*13
$GPRMC,031056.00,A,3700.09214,N,11202.13180,W,0.002,331.43,190623,10.18,E,D*11
$GPRMC,031057.00,A,3700.09213,N,11202.13180,W,0.002,331.42,190623,10.18,E,D*16
$GPRMC,031058.00,A,3700.09212,N,11202.13179,W,0.002,331.43,190623,10.18,E,D*1F
$GPRMC,031059.00,A,3700.09212,N,11202.13179,W,0.001,331.44,190623,10.18,E,D*1A
$GPRMC,031100.00,A,3700.09213,N,11202.13179,W,0.001,331.42,190623,10.18,E,D*10
$GPRMC,031101.00,A,3700.09213,N,11202.13179,W,0.002,331.43,190623,10.18,E,D*13
$GPRMC,031102.00,A,3700.09214,N,11202.13179,W,0.004,331.43,190623,10.18,E,D*11
$GPRMC,031103.00,A,3700.09214,N,11202.13179,W,0.003,331.43,190623,10.18,E,D*17
$GPRMC,031104.00,A,3700.09215,N,11202.13179,W,0.002,331.42,190623,10.18,E,D*11
$GPRMC,031105.00,A,3700.09216,N,11202.13179,W,0.001,331.39,190623,10.18,E,D*1C
$GPRMC,031106.00,A,3700.09217,N,11202.13180,W,0.001,331.40,190623,10.18,E,D*16
$GPRMC,031107.00,A,3700.09219,N,11202.13181,W,0.003,331.40,190623,10.18,E,D*1A
$GPRMC,031108.00,A,3700.09220,N,11202.13182,W,0.002,331.38,190623,10.18,E,D*12
$GPRMC,031109.00,A,3700.09220,N,11202.13184,W,0.001,331.39,190623,10.18,E,D*17
$GPRMC,031110.00,A,3700.09221,N,11202.13187,W,0.001,331.38,190623,10.18,E,D*1C
$GPRMC,031111.00,A,3700.09222,N,11202.13190,W,0.002,331.38,190623,10.18,E,D*1B
$GPRMC,031112.00,A,3700.09222,N,11202.13193,W,0.001,331.37,190623,10.18,E,D*17
$GPRMC,031113.00,A,3700.09222,N,11202.13197,W,0.000,331.37,190623,10.18,E,D*13
$GPRMC,031114.00,A,3700.09222,N,11202.13200,W,0.001,331.37,190623,10.18,E,D*18
$GPRMC,031115.00,A,3700.09222,N,11202.13203,W,0.001,331.36,190623,10.18,E,D*1B
$GPRMC,031116.00,A,3700.09223,N,11202.13205,W,0.001,331.36,190623,10.18,E,D*1F
$GPRMC,031117.00,A,3700.09223,N,11202.13207,W,0.001,331.37,190623,10.18,E,D*1D
$GPRMC,031118.00,A,3700.09223,N,11202.13208,W,0.001,331.35,190623,10.18,E,D*1F
$GPRMC,031119.00,A,3700.09223,N,11202.13209,W,0.003,331.35,190623,10.18,E,D*1D
$GPRMC,031120.00,A,3700.09223,N,11202.13210,W,0.001,331.35,190623,10.18,E,D*1D
$GPRMC,031121.00,A,3700.09223,N,11202.13211,W,0.001,331.35,190623,10.18,E,D*1D
$GPRMC,031122.00,A,3700.09223,N,11202.13212,W,0.002,331.35,190623,10.18,E,D*1E
$GPRMC,031123.00,A,3700.09223,N,11202.13213,W,0.002,331.36,190623,10.18,E,D*1D
$GPRMC,031124.00,A,3700.09222,N,11202.13216,W,0.001,331.33,190623,10.18,E,D*18
$GPRMC,031125.00,A,3700.09222,N,11202.13219,W,0.002,331.32,190623,10.18,E,D*14
$GPRMC,031126.00,A,3700.09221,N,11202.13221,W,0.001,331.31,190623,10.18,E,D*1F
$GPRMC,031127.00,A,3700.09221,N,11202.13222,W,0.001,331.31,190623,10.18,E,D*1D
$GPRMC,031128.00,A,3700.09220,N,11202.13223,W,0.001,331.32,190623,10.18,E,D*11
$GPRMC,031129.00,A,3700.09220,N,11202.13223,W,0.000,331.31,190623,10.18,E,D*12
$GPRMC,031130.00,A,3700.09220,N,11202.13224,W,0.001,331.30,190623,10.18,E,D*1D
$GPRMC,031131.00,A,3700.09220,N,11202.13224,W,0.002,331.29,190623,10.18,E,D*17
$GPRMC,031132.00,A,3700.09220,N,11202.13223,W,0.003,331.28,190623,10.18,E,D*13
$GPRMC,031133.00,A,3700.09220,N,11202.13224,W,0.002,331.29,190623,10.18,E,D*15
$GPRMC,031134.00,A,3700.09220,N,11202.13225,W,0.002,331.31,190623,10.18,E,D*1A
$GPRMC,031135.00,A,3700.09220,N,11202.13226,W,0.000,331.31,190623,10.18,E,D*1A
$GPRMC,031136.00,A,3700.09220,N,11202.13226,W,0.002,331.30,190623,10.18,E,D*1A
$GPRMC,031137.00,A,3700.09220,N,11202.13227,W,0.001,331.31,190623,10.18,E,D*18
$GPRMC,031138.00,A,3700.09221,N,11202.13227,W,0.002,331.33,190623,10.18,E,D*17
$GPRMC,031139.00,A,3700.09221,N,11202.13228,W,0.003,331.33,190623,10.18,E,D*18
$GPRMC,031140.00,A,3700.09221,N,11202.13228,W,0.001,331.33,190623,10.18,E,D*14
$GPRMC,031141.00,A,3700.09222,N,11202.13228,W,0.002,331.34,190623,10.18,E,D*12
$GPRMC,031142.00,A,3700.09222,N,11202.13228,W,0.004,331.33,190623,10.18,E,D*10
$GPRMC,031143.00,A,3700.09223,N,11202.13228,W,0.001,331.33,190623,10.18,E,D*15
$GPRMC,031144.00,A,3700.09224,N,11202.13227,W,0.003,331.32,190623,10.18,E,D*19
$GPRMC,031145.00,A,3700.09225,N,11202.13227,W,0.000,331.31,190623,10.18,E,D*19
$GPRMC,031146.00,A,3700.09225,N,11202.13227,W,0.002,331.32,190623,10.18,E,D*1B
$GPRMC,031147.00,A,3700.09226,N,11202.13226,W,0.001,331.32,190623,10.18,E,D*1B
$GPRMC,031148.00,A,3700.09227,N,11202.13224,W,0.000,331.32,190623,10.18,E,D*16
$GPRMC,031149.00,A,3700.09229,N,11202.13222,W,0.002,331.32,190623,10.18,E,D*1D
$GPRMC,031150.00,A,3700.09230,N,11202.13221,W,0.000,331.31,190623,10.18,E,D*1F
$GPRMC,031151.00,A,3700.09231,N,11202.13221,W,0.000,331.29,190623,10.18,E,D*16
$GPRMC,031152.00,A,3700.09232,N,11202.13220,W,0.001,331.31,190623,10.18,E,D*1F
$GPRMC,031153.00,A,3700.09233,N,11202.13219,W,0.003,331.28,190623,10.18,E,D*1F
$GPRMC,031154.00,A,3700.09234,N,11202.13218,W,0.001,331.25,190623,10.18,E,D*11
$GPRMC,031155.00,A,3700.09235,N,11202.13216,W,0.002,331.25,190623,10.18,E,D*1C
$GPRMC,031156.00,A,3700.09235,N,11202.13214,W,0.002,331.24,190623,10.18,E,D*1C
$GPRMC,031157.00,A,3700.09236,N,11202.13213,W,0.001,331.24,190623,10.18,E,D*1A
$GPRMC,031158.00,A,3700.09237,N,11202.13212,W,0.001,331.24,190623,10.18,E,D*15
$GPRMC,031159.00,A,3700.09238,N,11202.13212,W,0.001,331.23,190623,10.18,E,D*1C
$GPRMC,031200.00,A,3700.09238,N,11202.13212,W,0.001,331.22,190623,10.18,E,D*12
$GPRMC,031201.00,A,3700.09240,N,11202.13213,W,0.001,331.22,190623,10.18,E,D*1D
$GPRMC,031202.00,A,3700.09242,N,11202.13213,W,0.002,331.21,190623,10.18,E,D*1C
$GPRMC,031203.00,A,3700.09243,N,11202.13213,W,0.000,331.19,190623,10.18,E,D*15
$GPRMC,031204.00,A,3700.09245,N,11202.13212,W,0.002,331.18,190623,10.18,E,D*16
$GPRMC,031205.00,A,3700.09246,N,11202.13209,W,0.003,331.18,190623,10.18,E,D*1F
$GPRMC,031206.00,A,3700.09248,N,11202.13208,W,0.001,331.18,190623,10.18,E,D*11
$GPRMC,031207.00,A,3700.09250,N,11202.13206,W,0.002,331.18,190623,10.18,E,D*14
$GPRMC,031208.00,A,3700.09252,N,11202.13204,W,0.003,331.17,190623,10.18,E,D*15
$GPRMC,031209.00,A,3700.09252,N,11202.13203,W,0.000,331.16,190623,10.18,E,D*11
$GPRMC,031210.00,A,3700.09253,N,11202.13201,W,0.001,331.16,190623,10.18,E,D*1B
